seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
809,1788913283984246668,1788913284416481826,432.235158,798.479,128,0
813,1788913283988246699,1788913284418875417,430.628718,1393.591,128,0
814,1788913283989246706,1788913284420654510,431.407804,779.093,128,0
815,1788913283990246614,1788913284421886721,431.640107,232.211,128,0
816,1788913283991246722,1788913284423700980,432.454258,814.259,128,0
820,1788913283995246653,1788913284425471306,430.224653,770.326,128,0
821,1788913283996246690,1788913284426704439,430.457749,233.133,128,0
822,1788913283997246658,1788913284428496457,431.249799,792.018,128,0
823,1788913283998246686,1788913284430292832,432.046146,796.375,128,0
824,1788913283999246684,1788913284431514413,432.267729,221.581,128,0
828,1788913284003246704,1788913284433297964,430.05126,783.551,128,0
829,1788913284004246642,1788913284435115489,430.868847,817.525,128,0
830,1788913284005246720,1788913284436295372,431.048652,179.883,128,0
831,1788913284006246707,1788913284438148103,431.901396,852.731,128,0
834,1788913284009246681,1788913284439369133,430.122452,221.03,128,0
835,1788913284010246638,1788913284441132136,430.885498,763.003,128,0
836,1788913284011246696,1788913284442390617,431.143921,258.481,128,0
837,1788913284012246654,1788913284444131588,431.884934,740.971,128,0
838,1788913284013246651,1788913284445980452,432.733801,848.864,128,0
841,1788913284016246615,1788913284446094054,429.847439,-886.398,128,0
842,1788913284017246662,1788913284447834464,430.587802,740.41,128,0
843,1788913284018246670,1788913284449056226,430.809556,221.762,128,0
844,1788913284019246698,1788913284450854645,431.607947,798.419,128,0
845,1788913284020246695,1788913284452687929,432.441234,833.284,128,0
