seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
5176,1788913271877031675,1788913271877610598,0.578923,218.9,128,0
5177,1788913271878031498,1788913271878259350,0.227852,-351.248,128,0
5178,1788913271879031542,1788913271879475675,0.444133,216.325,128,0
5179,1788913271880031616,1788913271880694735,0.663119,219.06,128,0
5180,1788913271881031479,1788913271881345000,0.313521,-349.735,128,0
5181,1788913271882031503,1788913271882564741,0.533238,219.741,128,0
5182,1788913271883031547,1788913271883250503,0.218956,-314.238,128,0
5183,1788913271884031500,1788913271884430189,0.398689,179.686,128,0
5184,1788913271885031985,1788913271885649580,0.617595,219.391,128,0
5185,1788913271886031478,1788913271886299545,0.268067,-350.035,128,0
5186,1788913271887040268,1788913271887518885,0.478617,219.34,128,0
5187,1788913271888031575,1788913271888176223,0.144648,-342.662,128,0
5188,1788913271889031529,1788913271889403108,0.371579,226.885,128,0
5189,1788913271890031503,1788913271890613792,0.582289,210.684,128,0
5190,1788913271891031527,1788913271891254740,0.223213,-359.052,128,0
5191,1788913271892031560,1788913271892474341,0.442781,219.601,128,0
5192,1788913271893031634,1788913271893693070,0.661436,218.729,128,0
5193,1788913271894031508,1788913271894341452,0.309944,-351.618,128,0
5194,1788913271895031521,1788913271895560832,0.529311,219.38,128,0
5195,1788913271896031595,1788913271896233510,0.201915,-327.322,128,0
5196,1788913271897031499,1788913271897425950,0.394451,192.44,128,0
5197,1788913271898031543,1788913271898658555,0.627012,232.605,128,0
5198,1788913271899031486,1788913271899292600,0.261114,-365.955,128,0
5199,1788913271900031520,1788913271900525235,0.493715,232.635,128,0
5200,1788913271901031574,1788913271901177955,0.146381,-347.28,128,0
5201,1788913271902031558,1788913271902383179,0.351621,205.224,128,0
5202,1788913271903031561,1788913271903595286,0.563725,212.107,128,0
5203,1788913271904031535,1788913271904252444,0.220909,-342.842,128,0
5204,1788913271905031569,1788913271905459091,0.427522,206.647,128,0
5205,1788913271906031522,1788913271906686977,0.655455,227.886,128,0
5206,1788913271907031586,1788913271907325872,0.294286,-361.105,128,0
5207,1788913271908031570,1788913271908551985,0.520415,226.113,128,0
5208,1788913271909031584,1788913271909195888,0.164304,-356.097,128,0
5209,1788913271910031527,1788913271910419206,0.387679,223.318,128,0
5210,1788913271911031551,1788913271911643706,0.612155,224.5,128,0
5211,1788913271912031625,1788913271912284464,0.252839,-359.242,128,0
5212,1788913271913031518,1788913271913511769,0.480251,227.305,128,0
5213,1788913271914032564,1788913271914740296,0.707732,228.527,128,0
5214,1788913271915031586,1788913271915376826,0.34524,-363.47,128,0
5215,1788913271916031580,1788913271916604381,0.572801,227.555,128,0
5216,1788913271917031573,1788913271917266669,0.235096,-337.712,128,0
5217,1788913271918031537,1788913271918470781,0.439244,204.112,128,0
5218,1788913271919031611,1788913271919659235,0.627624,188.454,128,0
5219,1788913271920031485,1788913271920334987,0.303502,-324.248,128,0
5220,1788913271921031538,1788913271921522549,0.491011,187.562,128,0
5221,1788913271922031602,1788913271922207047,0.175445,-315.502,128,0
5222,1788913271923031596,1788913271923398486,0.36689,191.439,128,0
5223,1788913271924031520,1788913271924645508,0.613988,247.022,128,0
5224,1788913271925031573,1788913271925253655,0.222082,-391.853,128,0
