seq,send_time_ns,scheduled_time_ns,drift_us
575,1788913448419230801,1788913448419230660,0.14
576,1788913448420230849,1788913448420230660,0.19
577,1788913448421230786,1788913448421230660,0.13
578,1788913448422230774,1788913448422230660,0.11
579,1788913448423230812,1788913448423230660,0.15
580,1788913448424230820,1788913448424230660,0.16
581,1788913448425230817,1788913448425230660,0.16
582,1788913448426230855,1788913448426230660,0.20
583,1788913448427231154,1788913448427230660,0.49
584,1788913448428230861,1788913448428230660,0.20
585,1788913448429230869,1788913448429230660,0.21
586,1788913448430230836,1788913448430230660,0.18
587,1788913448431230784,1788913448431230660,0.12
588,1788913448432230802,1788913448432230660,0.14
589,1788913448433230769,1788913448433230660,0.11
590,1788913448434230817,1788913448434230660,0.16
591,1788913448435230815,1788913448435230660,0.15
592,1788913448436230883,1788913448436230660,0.22
593,1788913448437230921,1788913448437230660,0.26
594,1788913448438230788,1788913448438230660,0.13
595,1788913448439230836,1788913448439230660,0.18
596,1788913448440230844,1788913448440230660,0.18
597,1788913448441230791,1788913448441230660,0.13
598,1788913448442230859,1788913448442230660,0.20
599,1788913448443230937,1788913448443230660,0.28
600,1788913448444230835,1788913448444230660,0.17
601,1788913448445230842,1788913448445230660,0.18
602,1788913448446230790,1788913448446230660,0.13
603,1788913448447230778,1788913448447230660,0.12
604,1788913448448230835,1788913448448230660,0.17
605,1788913448449230843,1788913448449230660,0.18
606,1788913448450230761,1788913448450230660,0.10
607,1788913448451230799,1788913448451230660,0.14
608,1788913448452231027,1788913448452230660,0.37
609,1788913448453230854,1788913448453230660,0.19
610,1788913448454230792,1788913448454230660,0.13
611,1788913448455243273,1788913448455230660,12.61
612,1788913448456230867,1788913448456230660,0.21
613,1788913448457230805,1788913448457230660,0.14
614,1788913448458230893,1788913448458230660,0.23
615,1788913448459230811,1788913448459230660,0.15
616,1788913448460230828,1788913448460230660,0.17
617,1788913448461230886,1788913448461230660,0.23
618,1788913448462230864,1788913448462230660,0.20
619,1788913448463230761,1788913448463230660,0.10
620,1788913448464230890,1788913448464230660,0.23
621,1788913448465230807,1788913448465230660,0.15
622,1788913448466230845,1788913448466230660,0.18
623,1788913448467230812,1788913448467230660,0.15
624,1788913448468230830,1788913448468230660,0.17
625,1788913448469230788,1788913448469230660,0.13
626,1788913448470230776,1788913448470230660,0.12
627,1788913448471230864,1788913448471230660,0.20
628,1788913448472230831,1788913448472230660,0.17
