seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
905,1788913333494695121,1788913333933653809,438.958688,-345.417,128,0
907,1788913333496695218,1788913333936032393,439.337175,1378.584,128,0
908,1788913333497695147,1788913333936663342,438.968195,-369.051,128,0
909,1788913333498695135,1788913333937889803,439.194668,226.461,128,0
910,1788913333499695194,1788913333939113660,439.418466,223.857,128,0
913,1788913333502695309,1788913333942058933,439.363624,1945.273,128,0
917,1788913333506695233,1788913333945591313,438.89608,2532.38,128,0
920,1788913333509695268,1788913333948569377,438.874109,1978.064,128,0
922,1788913333511698381,1788913333951460779,439.762398,1891.402,128,0
923,1788913333512695293,1788913333952139868,439.444575,-320.911,128,0
925,1788913333514695190,1788913333953955290,439.2601,815.422,128,0
929,1788913333518695194,1788913333958053347,439.358153,3098.057,128,0
930,1788913333519704509,1788913333958695547,438.991038,-357.8,128,0
932,1788913333521695209,1788913333959915597,438.220388,220.05,128,0
933,1788913333522695127,1788913333961131208,438.436081,215.611,128,0
